index,player,team,match name,rating,goals,shots off target,shots on target blocked,match short
154,Gabriel Jesus,Man City,Chelsea - Man City,5.757314246091165,1,2,3,Chelsea - Man City...
163,Gabriel Jesus,Man City,Man City - Everton,6.803302225317344,1,3,0,Man City - Everton...
176,Gabriel Jesus,Man City,Man City - Crystal Palace,9.153641182503451,2,3,0,Man City - Crystal...
184,Gabriel Jesus,Man City,Leicester - Man City,9.22882744657931,2,2,0,Leicester - Man Ci...
199,Gabriel Jesus,Man City,Southampton - Man City,4.752671718353492,0,3,0,Southampton - Man ...
209,Gabriel Jesus,Man City,Man City - Liverpool,5.3261907921067255,2,3,2,Man City - Liverpo...
219,Gabriel Jesus,Man City,Man City - Wolves,5.565203868975711,1,0,0,Man City - Wolves
229,Gabriel Jesus,Man City,Huddersfield - Man City,7.724813786741658,1,2,0,Huddersfield - Man...
234,Gabriel Jesus,Man City,Newcastle - Man City,4.828613537217041,0,1,3,Newcastle - Man Ci...
248,Gabriel Jesus,Man City,Man City - Arsenal,5.324089058193156,1,2,0,Man City - Arsenal...
250,Gabriel Jesus,Man City,Everton - Man City,6.450398414117314,1,3,0,Everton - Man City...
258,Gabriel Jesus,Man City,Man City - Chelsea,5.5465841638164495,2,2,2,Man City - Chelsea...
277,Gabriel Jesus,Man City,Man City - West Ham,7.4909091784035065,0,0,1,Man City - West Ha...
279,Gabriel Jesus,Man City,Bournemouth - Man City,8.756112480394034,2,3,2,Bournemouth - Man ...
293,Gabriel Jesus,Man City,Man City - Watford,8.153364343215939,1,1,0,Man City - Watford...
307,Gabriel Jesus,Man City,Fulham - Man City,6.448244778722405,1,3,3,Fulham - Man City
317,Gabriel Jesus,Man City,Man City - Cardiff,5.282121543601323,1,3,1,Man City - Cardiff...
332,Gabriel Jesus,Man City,Crystal Palace - Man City,6.0156109443784205,0,2,3,Crystal Palace - M...
338,Gabriel Jesus,Man City,Man City - Tottenham,4.033739900728305,1,0,3,Man City - Tottenh...
348,Gabriel Jesus,Man City,Man United - Man City,9.667632635910106,0,2,0,Man United - Man C...
357,Gabriel Jesus,Man City,Burnley - Man City,9.563332342052194,2,1,3,Burnley - Man City...
369,Gabriel Jesus,Man City,Man City - Leicester,8.39870008978833,1,1,1,Man City - Leicest...
370,Gabriel Jesus,Man City,Brighton - Man City,6.828678617539955,2,1,3,Brighton - Man Cit...
3,Gary Cahill,Chelsea,Huddersfield - Chelsea,7.546839053265905,1,3,0,Huddersfield - Che...
11,Gary Cahill,Chelsea,Chelsea - Arsenal,6.375500964872329,1,1,3,Chelsea - Arsenal
27,Gary Cahill,Chelsea,Newcastle - Chelsea,5.163695187325722,0,0,0,Newcastle - Chelse...
31,Gary Cahill,Chelsea,Chelsea - Bournemouth,4.105220021790717,1,0,2,Chelsea - Bournemo...
41,Gary Cahill,Chelsea,Chelsea - Cardiff,7.282703546254691,2,0,1,Chelsea - Cardiff
59,Gary Cahill,Chelsea,West Ham - Chelsea,8.70763369813945,2,2,1,West Ham - Chelsea...
61,Gary Cahill,Chelsea,Chelsea - Liverpool,4.210414184969985,0,2,3,Chelsea - Liverpoo...
79,Gary Cahill,Chelsea,Southampton - Chelsea,6.181033633893481,2,2,3,Southampton - Chel...
82,Gary Cahill,Chelsea,Chelsea - Man United,7.516707460278981,1,0,1,Chelsea - Man Unit...
96,Gary Cahill,Chelsea,Burnley - Chelsea,8.83320515135325,0,2,3,Burnley - Chelsea
107,Gary Cahill,Chelsea,Chelsea - Crystal Palace,7.7623698988711896,2,2,3,Chelsea - Crystal ...
117,Gary Cahill,Chelsea,Chelsea - Everton,9.799191702137598,0,3,0,Chelsea - Everton
124,Gary Cahill,Chelsea,Tottenham - Chelsea,6.215995135740153,2,0,1,Tottenham - Chelse...
138,Gary Cahill,Chelsea,Chelsea - Fulham,5.581491515677449,1,1,0,Chelsea - Fulham
149,Gary Cahill,Chelsea,Wolves - Chelsea,4.1637693018328825,0,3,0,Wolves - Chelsea
154,Gary Cahill,Chelsea,Chelsea - Man City,7.287314979960515,2,2,1,Chelsea - Man City...
167,Gary Cahill,Chelsea,Brighton - Chelsea,7.521490961242062,1,1,1,Brighton - Chelsea...
174,Gary Cahill,Chelsea,Chelsea - Leicester,6.107955363301219,0,3,2,Chelsea - Leiceste...
188,Gary Cahill,Chelsea,Watford - Chelsea,7.058638402016359,0,0,0,Watford - Chelsea
197,Gary Cahill,Chelsea,Crystal Palace - Chelsea,7.092184279632345,2,0,0,Crystal Palace - C...
204,Gary Cahill,Chelsea,Chelsea - Southampton,9.757409464517494,1,1,1,Chelsea - Southamp...
213,Gary Cahill,Chelsea,Chelsea - Newcastle,4.127232445552645,1,0,0,Chelsea - Newcastl...
220,Gary Cahill,Chelsea,Arsenal - Chelsea,7.29459484191992,0,0,0,Arsenal - Chelsea
236,Gary Cahill,Chelsea,Bournemouth - Chelsea,4.215864267740904,1,3,1,Bournemouth - Chel...
243,Gary Cahill,Chelsea,Chelsea - Huddersfield,8.220758494460117,2,0,3,Chelsea - Huddersf...
258,Gary Cahill,Chelsea,Man City - Chelsea,6.861080403114118,0,2,0,Man City - Chelsea...
274,Gary Cahill,Chelsea,Chelsea - Tottenham,9.01173323388031,2,1,1,Chelsea - Tottenha...
287,Gary Cahill,Chelsea,Fulham - Chelsea,5.074549831579416,0,0,3,Fulham - Chelsea
297,Gary Cahill,Chelsea,Chelsea - Wolves,7.19286015355721,2,0,2,Chelsea - Wolves
302,Gary Cahill,Chelsea,Everton - Chelsea,9.60330855100216,1,2,1,Everton - Chelsea
311,Gary Cahill,Chelsea,Cardiff - Chelsea,8.068444716939927,2,3,1,Cardiff - Chelsea
316,Gary Cahill,Chelsea,Chelsea - Brighton,6.639433274275762,1,2,3,Chelsea - Brighton...
324,Gary Cahill,Chelsea,Chelsea - West Ham,9.554032750239418,1,0,2,Chelsea - West Ham...
333,Gary Cahill,Chelsea,Liverpool - Chelsea,8.90240909378652,0,2,3,Liverpool - Chelse...
345,Gary Cahill,Chelsea,Chelsea - Burnley,7.121683602722744,0,2,2,Chelsea - Burnley
359,Gary Cahill,Chelsea,Man United - Chelsea,4.30209811150465,0,0,3,Man United - Chels...
367,Gary Cahill,Chelsea,Chelsea - Watford,8.138664639326173,2,3,2,Chelsea - Watford
374,Gary Cahill,Chelsea,Leicester - Chelsea,4.198788644164235,0,3,2,Leicester - Chelse...
8,Georginio Wijnaldum,Liverpool,Liverpool - West Ham,9.316036885035196,2,0,0,Liverpool - West H...
19,Georginio Wijnaldum,Liverpool,Crystal Palace - Liverpool,7.119095677432001,0,1,1,Crystal Palace - L...
23,Georginio Wijnaldum,Liverpool,Liverpool - Brighton,7.275393957095794,2,0,3,Liverpool - Bright...
34,Georginio Wijnaldum,Liverpool,Leicester - Liverpool,6.212192691234924,2,3,3,Leicester - Liverp...
45,Georginio Wijnaldum,Liverpool,Tottenham - Liverpool,7.460886904920771,1,1,3,Tottenham - Liverp...
56,Georginio Wijnaldum,Liverpool,Liverpool - Southampton,7.851806468398914,0,0,0,Liverpool - Southa...
61,Georginio Wijnaldum,Liverpool,Chelsea - Liverpool,6.091509932397033,0,3,1,Chelsea - Liverpoo...
78,Georginio Wijnaldum,Liverpool,Liverpool - Man City,8.268578109041881,0,1,3,Liverpool - Man Ci...
83,Georginio Wijnaldum,Liverpool,Huddersfield - Liverpool,9.714217984920626,1,1,1,Huddersfield - Liv...
93,Georginio Wijnaldum,Liverpool,Liverpool - Cardiff,9.462140815149631,1,2,3,Liverpool - Cardif...
100,Georginio Wijnaldum,Liverpool,Arsenal - Liverpool,5.852658472765796,1,3,2,Arsenal - Liverpoo...
118,Georginio Wijnaldum,Liverpool,Liverpool - Fulham,6.841717664754012,1,1,3,Liverpool - Fulham...
125,Georginio Wijnaldum,Liverpool,Watford - Liverpool,7.331321337332964,0,2,2,Watford - Liverpoo...
139,Georginio Wijnaldum,Liverpool,Liverpool - Everton,9.216099519134794,2,0,0,Liverpool - Everto...
144,Georginio Wijnaldum,Liverpool,Burnley - Liverpool,6.4409546679638945,2,1,2,Burnley - Liverpoo...
151,Georginio Wijnaldum,Liverpool,Bournemouth - Liverpool,6.417547327646794,0,1,3,Bournemouth - Live...
168,Georginio Wijnaldum,Liverpool,Liverpool - Man United,7.755279436085708,0,2,2,Liverpool - Man Un...
170,Georginio Wijnaldum,Liverpool,Wolves - Liverpool,6.569495583584319,2,1,2,Wolves - Liverpool...
185,Georginio Wijnaldum,Liverpool,Liverpool - Newcastle,5.318777411555603,0,3,0,Liverpool - Newcas...
193,Georginio Wijnaldum,Liverpool,Liverpool - Arsenal,8.618153593440033,1,0,3,Liverpool - Arsena...
209,Georginio Wijnaldum,Liverpool,Man City - Liverpool,9.85259008127298,1,3,1,Man City - Liverpo...
210,Georginio Wijnaldum,Liverpool,Brighton - Liverpool,5.12496489054536,1,2,2,Brighton - Liverpo...
222,Georginio Wijnaldum,Liverpool,Liverpool - Crystal Palace,5.0325744002007395,0,0,0,Liverpool - Crysta...
237,Georginio Wijnaldum,Liverpool,Liverpool - Leicester,4.776992990826694,0,1,1,Liverpool - Leices...
249,Georginio Wijnaldum,Liverpool,West Ham - Liverpool,5.658940158431079,1,1,0,West Ham - Liverpo...
255,Georginio Wijnaldum,Liverpool,Liverpool - Bournemouth,6.483866968629943,2,2,0,Liverpool - Bourne...
268,Georginio Wijnaldum,Liverpool,Man United - Liverpool,8.383295197473123,0,3,1,Man United - Liver...
276,Georginio Wijnaldum,Liverpool,Liverpool - Watford,7.083633960009729,0,0,2,Liverpool - Watfor...
286,Georginio Wijnaldum,Liverpool,Everton - Liverpool,8.847470172652649,0,2,1,Everton - Liverpoo...
298,Georginio Wijnaldum,Liverpool,Liverpool - Burnley,6.9980431724433725,0,0,3,Liverpool - Burnle...
303,Georginio Wijnaldum,Liverpool,Fulham - Liverpool,9.776611617894648,1,3,2,Fulham - Liverpool...
312,Georginio Wijnaldum,Liverpool,Liverpool - Tottenham,4.003544500114375,2,2,1,Liverpool - Totten...
319,Georginio Wijnaldum,Liverpool,Southampton - Liverpool,8.145590806083677,0,0,3,Southampton - Live...
333,Georginio Wijnaldum,Liverpool,Liverpool - Chelsea,5.669475445776685,2,3,0,Liverpool - Chelse...
343,Georginio Wijnaldum,Liverpool,Cardiff - Liverpool,9.93963360610402,1,1,2,Cardiff - Liverpoo...
350,Georginio Wijnaldum,Liverpool,Liverpool - Huddersfield,6.391221307692056,0,0,0,Liverpool - Hudder...
363,Georginio Wijnaldum,Liverpool,Newcastle - Liverpool,7.811068557521242,0,1,3,Newcastle - Liverp...
375,Georginio Wijnaldum,Liverpool,Liverpool - Wolves,7.887716046208048,0,3,3,Liverpool - Wolves...
5,Glenn Murray,Brighton,Watford - Brighton,7.017414549899075,1,2,2,Watford - Brighton...
16,Glenn Murray,Brighton,Brighton - Man United,4.530125927130079,2,0,1,Brighton - Man Uni...
23,Glenn Murray,Brighton,Liverpool - Brighton,6.288886994064114,2,0,3,Liverpool - Bright...
30,Glenn Murray,Brighton,Brighton - Fulham,7.812444506689959,2,3,0,Brighton - Fulham
49,Glenn Murray,Brighton,Southampton - Brighton,8.915176198084424,2,3,2,Southampton - Brig...
50,Glenn Murray,Brighton,Brighton - Tottenham,9.263633661255657,2,3,1,Brighton - Tottenh...
64,Glenn Murray,Brighton,Man City - Brighton,8.730864716439381,1,2,1,Man City - Brighto...
70,Glenn Murray,Brighton,Brighton - West Ham,9.63254312456171,2,1,0,Brighton - West Ha...
85,Glenn Murray,Brighton,Newcastle - Brighton,6.966218631684231,0,1,0,Newcastle - Bright...
90,Glenn Murray,Brighton,Brighton - Wolves,8.495701980822835,0,1,2,Brighton - Wolves
103,Glenn Murray,Brighton,Everton - Brighton,9.928708742835383,2,2,0,Everton - Brighton...
110,Glenn Murray,Brighton,Cardiff - Brighton,5.3779523937479725,1,0,0,Cardiff - Brighton...
120,Glenn Murray,Brighton,Brighton - Leicester,6.383836279099799,2,1,3,Brighton - Leicest...
132,Glenn Murray,Brighton,Huddersfield - Brighton,8.76919117287769,1,3,1,Huddersfield - Bri...
141,Glenn Murray,Brighton,Brighton - Crystal Palace,5.8921922744474955,1,2,0,Brighton - Crystal...
152,Glenn Murray,Brighton,Burnley - Brighton,7.7817745026847,0,0,1,Burnley - Brighton...
167,Glenn Murray,Brighton,Brighton - Chelsea,4.932816555628672,1,2,2,Brighton - Chelsea...
172,Glenn Murray,Brighton,Bournemouth - Brighton,5.717914205777227,1,2,3,Bournemouth - Brig...
180,Glenn Murray,Brighton,Brighton - Arsenal,6.799056357224361,0,1,0,Brighton - Arsenal...
190,Glenn Murray,Brighton,Brighton - Everton,6.815181084460222,1,0,0,Brighton - Everton...
207,Glenn Murray,Brighton,West Ham - Brighton,9.71597811300408,2,3,3,West Ham - Brighto...
210,Glenn Murray,Brighton,Brighton - Liverpool,4.783321333593028,1,1,3,Brighton - Liverpo...
223,Glenn Murray,Brighton,Man United - Brighton,6.012353399395136,2,2,1,Man United - Brigh...
231,Glenn Murray,Brighton,Fulham - Brighton,8.936824973126221,0,3,0,Fulham - Brighton
240,Glenn Murray,Brighton,Brighton - Watford,7.837390737966523,0,3,2,Brighton - Watford...
251,Glenn Murray,Brighton,Brighton - Burnley,4.041071104936584,2,3,3,Brighton - Burnley...
271,Glenn Murray,Brighton,Leicester - Brighton,4.471499845695451,2,2,0,Leicester - Bright...
280,Glenn Murray,Brighton,Brighton - Huddersfield,8.641458843803356,1,3,3,Brighton - Hudders...
290,Glenn Murray,Brighton,Crystal Palace - Brighton,9.68121999531309,0,3,1,Crystal Palace - B...
304,Glenn Murray,Brighton,Brighton - Southampton,4.940069957431364,1,3,3,Brighton - Southam...
316,Glenn Murray,Brighton,Chelsea - Brighton,5.619719058792887,0,2,2,Chelsea - Brighton...
326,Glenn Murray,Brighton,Brighton - Bournemouth,7.966243513355678,1,0,0,Brighton - Bournem...
335,Glenn Murray,Brighton,Brighton - Cardiff,7.228970218722688,2,0,2,Brighton - Cardiff...
341,Glenn Murray,Brighton,Wolves - Brighton,8.479546377649063,0,0,1,Wolves - Brighton
346,Glenn Murray,Brighton,Tottenham - Brighton,6.273105245948048,2,1,3,Tottenham - Bright...
351,Glenn Murray,Brighton,Brighton - Newcastle,5.808211733726486,0,1,2,Brighton - Newcast...
366,Glenn Murray,Brighton,Arsenal - Brighton,4.394183092577812,2,2,3,Arsenal - Brighton...
370,Glenn Murray,Brighton,Brighton - Man City,4.524407102783009,0,1,1,Brighton - Man Cit...
7,Granit Xhaka,Arsenal,Arsenal - Man City,9.675397561711534,0,1,1,Arsenal - Man City...
11,Granit Xhaka,Arsenal,Chelsea - Arsenal,7.034553503828278,2,3,1,Chelsea - Arsenal
20,Granit Xhaka,Arsenal,Arsenal - West Ham,5.857842657231406,2,0,3,Arsenal - West Ham...
38,Granit Xhaka,Arsenal,Cardiff - Arsenal,6.436061442547428,1,3,1,Cardiff - Arsenal
44,Granit Xhaka,Arsenal,Newcastle - Arsenal,8.61681571643955,0,0,0,Newcastle - Arsena...
58,Granit Xhaka,Arsenal,Arsenal - Everton,6.253422151272114,0,0,2,Arsenal - Everton
60,Granit Xhaka,Arsenal,Arsenal - Watford,4.289093222828687,1,2,0,Arsenal - Watford
77,Granit Xhaka,Arsenal,Fulham - Arsenal,8.611670790847011,0,3,2,Fulham - Arsenal
89,Granit Xhaka,Arsenal,Arsenal - Leicester,5.108069733105923,2,1,3,Arsenal - Leiceste...
97,Granit Xhaka,Arsenal,Crystal Palace - Arsenal,9.231833866796102,1,0,3,Crystal Palace - A...
100,Granit Xhaka,Arsenal,Arsenal - Liverpool,9.313456600144404,2,0,1,Arsenal - Liverpoo...
116,Granit Xhaka,Arsenal,Arsenal - Wolves,4.808476432514654,0,3,1,Arsenal - Wolves
127,Granit Xhaka,Arsenal,Bournemouth - Arsenal,7.284115506376074,2,2,0,Bournemouth - Arse...
137,Granit Xhaka,Arsenal,Arsenal - Tottenham,8.996451437595695,2,2,1,Arsenal - Tottenha...
147,Granit Xhaka,Arsenal,Man United - Arsenal,6.631914444878731,2,0,1,Man United - Arsen...
150,Granit Xhaka,Arsenal,Arsenal - Huddersfield,8.238928190300339,0,0,0,Arsenal - Huddersf...
169,Granit Xhaka,Arsenal,Southampton - Arsenal,5.391564556934621,2,0,2,Southampton - Arse...
171,Granit Xhaka,Arsenal,Arsenal - Burnley,8.448394414058354,0,0,2,Arsenal - Burnley
180,Granit Xhaka,Arsenal,Brighton - Arsenal,7.491031993908805,2,3,1,Brighton - Arsenal...
193,Granit Xhaka,Arsenal,Liverpool - Arsenal,5.142199708912227,2,2,3,Liverpool - Arsena...
200,Granit Xhaka,Arsenal,Arsenal - Fulham,5.368050246811901,1,3,2,Arsenal - Fulham
216,Granit Xhaka,Arsenal,West Ham - Arsenal,9.176326218391944,0,2,3,West Ham - Arsenal...
220,Granit Xhaka,Arsenal,Arsenal - Chelsea,5.198710941400024,2,1,2,Arsenal - Chelsea
230,Granit Xhaka,Arsenal,Arsenal - Cardiff,5.889379117769644,2,3,3,Arsenal - Cardiff
248,Granit Xhaka,Arsenal,Man City - Arsenal,5.736019662583029,2,3,1,Man City - Arsenal...
254,Granit Xhaka,Arsenal,Huddersfield - Arsenal,5.206062902477474,2,3,1,Huddersfield - Ars...
267,Granit Xhaka,Arsenal,Arsenal - Southampton,7.514052362927899,1,0,2,Arsenal - Southamp...
273,Granit Xhaka,Arsenal,Arsenal - Bournemouth,4.893826050263479,1,1,3,Arsenal - Bournemo...
283,Granit Xhaka,Arsenal,Tottenham - Arsenal,6.6560904261801666,0,2,0,Tottenham - Arsena...
296,Granit Xhaka,Arsenal,Arsenal - Man United,6.536842840441606,2,3,1,Arsenal - Man Unit...
313,Granit Xhaka,Arsenal,Arsenal - Newcastle,4.891286802165093,2,0,2,Arsenal - Newcastl...
323,Granit Xhaka,Arsenal,Everton - Arsenal,7.156540934079537,2,2,3,Everton - Arsenal
334,Granit Xhaka,Arsenal,Watford - Arsenal,4.415791774248514,0,3,2,Watford - Arsenal
342,Granit Xhaka,Arsenal,Arsenal - Crystal Palace,9.10952418564932,2,2,3,Arsenal - Crystal ...
349,Granit Xhaka,Arsenal,Wolves - Arsenal,9.18756916551283,0,0,1,Wolves - Arsenal
358,Granit Xhaka,Arsenal,Leicester - Arsenal,8.541666817095866,2,2,2,Leicester - Arsena...
366,Granit Xhaka,Arsenal,Arsenal - Brighton,4.857661293960471,2,1,2,Arsenal - Brighton...
371,Granit Xhaka,Arsenal,Burnley - Arsenal,4.1452957034476015,2,1,3,Burnley - Arsenal
6,Gylfi Sigurdsson,Everton,Wolves - Everton,9.12611432666623,0,3,0,Wolves - Everton
12,Gylfi Sigurdsson,Everton,Everton - Southampton,8.136865578414394,2,3,1,Everton - Southamp...
21,Gylfi Sigurdsson,Everton,Bournemouth - Everton,9.741695712303901,1,0,3,Bournemouth - Ever...
33,Gylfi Sigurdsson,Everton,Everton - Huddersfield,9.663211506898786,2,1,2,Everton - Huddersf...
47,Gylfi Sigurdsson,Everton,Everton - West Ham,4.873308584437714,0,1,1,Everton - West Ham...
58,Gylfi Sigurdsson,Everton,Arsenal - Everton,7.128011758772523,0,2,0,Arsenal - Everton
62,Gylfi Sigurdsson,Everton,Everton - Fulham,4.717482029586044,2,3,3,Everton - Fulham
73,Gylfi Sigurdsson,Everton,Leicester - Everton,9.846980690078905,2,3,2,Leicester - Everto...
88,Gylfi Sigurdsson,Everton,Everton - Crystal Palace,9.838025917294047,2,2,2,Everton - Crystal ...
98,Gylfi Sigurdsson,Everton,Man United - Everton,7.421945148870575,0,0,3,Man United - Evert...
103,Gylfi Sigurdsson,Everton,Everton - Brighton,9.410998515972903,2,2,1,Everton - Brighton...
117,Gylfi Sigurdsson,Everton,Chelsea - Everton,7.6131359098850435,0,0,0,Chelsea - Everton
121,Gylfi Sigurdsson,Everton,Everton - Cardiff,7.280766356189947,0,0,0,Everton - Cardiff
139,Gylfi Sigurdsson,Everton,Liverpool - Everton,5.077066522474351,0,3,0,Liverpool - Everto...
145,Gylfi Sigurdsson,Everton,Everton - Newcastle,5.696187584468884,2,3,3,Everton - Newcastl...
159,Gylfi Sigurdsson,Everton,Everton - Watford,4.769876850520844,1,1,0,Everton - Watford
163,Gylfi Sigurdsson,Everton,Man City - Everton,7.386323314712283,0,2,2,Man City - Everton...
179,Gylfi Sigurdsson,Everton,Everton - Tottenham,8.686675678720633,2,2,2,Everton - Tottenha...
181,Gylfi Sigurdsson,Everton,Burnley - Everton,6.182315155954318,0,3,3,Burnley - Everton
190,Gylfi Sigurdsson,Everton,Brighton - Everton,9.20502544590735,0,2,3,Brighton - Everton...
202,Gylfi Sigurdsson,Everton,Everton - Leicester,5.675137124547603,0,3,3,Everton - Leiceste...
217,Gylfi Sigurdsson,Everton,Everton - Bournemouth,9.695358116882728,2,1,1,Everton - Bournemo...
225,Gylfi Sigurdsson,Everton,Southampton - Everton,4.711914209116726,0,1,3,Southampton - Ever...
232,Gylfi Sigurdsson,Everton,Huddersfield - Everton,8.633725287201473,0,3,3,Huddersfield - Eve...
245,Gylfi Sigurdsson,Everton,Everton - Wolves,6.484699437196837,0,1,0,Everton - Wolves
250,Gylfi Sigurdsson,Everton,Everton - Man City,8.566526094773465,2,3,0,Everton - Man City...
257,Gylfi Sigurdsson,Everton,Watford - Everton,9.347779941170362,0,0,3,Watford - Everton
269,Gylfi Sigurdsson,Everton,Cardiff - Everton,7.052601365408244,2,1,3,Cardiff - Everton
286,Gylfi Sigurdsson,Everton,Everton - Liverpool,8.167133513162023,2,3,0,Everton - Liverpoo...
294,Gylfi Sigurdsson,Everton,Newcastle - Everton,6.611415213418104,0,2,1,Newcastle - Everto...
